Grantmaker.Name,Grantmaker.State,Recipient.Name,Recipient.City,Recipient.State.Country,Year.Authorized,Grant.Amount,Grantmaker.Type,Recipient.Type
Roy & Christine Sturgis Charitable Trust,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2015,20000,Foundation,CBO
Roy & Christine Sturgis Charitable Trust,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2011,10000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2015,30000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2015,1250,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2014,1250,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2014,30000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,1000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,30000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,1000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,1000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,30000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2012,1000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2012,30000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2011,1000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2011,100000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2010,100000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2010,40000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2009,40000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2008,40000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2008,40000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2007,20000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2006,15000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2015,35000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,191199,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,1760,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2012,180040,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2011,176000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2010,161000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2010,25000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2009,130130,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2009,1000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2008,1000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2006,21000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2006,25000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2005,20000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2004,40000,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2003,31500,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2003,28500,Foundation,CBO
The Dallas Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2003,42500,Foundation,CBO
The M. R. & Evelyn Hudson Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2014,35000,Foundation,CBO
The M. R. & Evelyn Hudson Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2005,25000,Foundation,CBO
The Meadows Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2012,120000,Foundation,CBO
The Meadows Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2006,105000,Foundation,CBO
The Meadows Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2003,49500,Foundation,CBO
The Ninnie L. Baird Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,10000,Foundation,CBO
The Rees-Jones Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2011,25000,Foundation,CBO
The Rees-Jones Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2009,25000,Foundation,CBO
The Rees-Jones Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2008,100000,Foundation,CBO
The Wal-Mart Foundation,AR,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2011,2500,Foundation,CBO
The Wal-Mart Foundation,AR,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2010,2500,Foundation,CBO
Vanguard Charitable Endowment Program,MA,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2013,20000,Foundation,CBO
Vanguard Charitable Endowment Program,MA,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2012,20000,Foundation,CBO
W. P. & Bulah Luse Foundation,TX,Dallas Concilio of Hispanic Service Organizations,Dallas,TX,2015,15000,Foundation,CBO
Best Buy Foundation,MN,Detroit Hispanic Development Corporation,Detroit,MI,2016,8750,Foundation,Hybrid
Best Buy Foundation,MN,Detroit Hispanic Development Corporation,Detroit,MI,2012,7500,Foundation,Hybrid
Comerica Charitable Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2010,5000,Foundation,Hybrid
Comerica Charitable Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2009,1000,Foundation,Hybrid
Comerica Charitable Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2005,1000,Foundation,Hybrid
Community Foundation for Southeast Michigan,MI,Detroit Hispanic Development Corporation,Detroit,MI,2014,15000,Foundation,Hybrid
Community Foundation for Southeast Michigan,MI,Detroit Hispanic Development Corporation,Detroit,MI,2010,50000,Foundation,Hybrid
DTE Energy Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2014,25000,Foundation,Hybrid
DTE Energy Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2013,16000,Foundation,Hybrid
DTE Energy Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2012,7500,Foundation,Hybrid
DTE Energy Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2011,2500,Foundation,Hybrid
Ford Motor Company Fund,MI,Detroit Hispanic Development Corporation,Detroit,MI,2013,10000,Foundation,Hybrid
Ford Motor Company Fund,MI,Detroit Hispanic Development Corporation,Detroit,MI,2012,2000,Foundation,Hybrid
Ford Motor Company Fund,MI,Detroit Hispanic Development Corporation,Detroit,MI,2003,900,Foundation,Hybrid
Fred A. and Barbara M. Erb Family Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2016,133834,Foundation,Hybrid
General Motors Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2011,5000,Foundation,Hybrid
General Motors Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2004,10000,Foundation,Hybrid
Scripps Howard Foundation,OH,Detroit Hispanic Development Corporation,Detroit,MI,2012,2000,Foundation,Hybrid
The Bank of America Charitable Foundation,NC,Detroit Hispanic Development Corporation,Detroit,MI,2015,500,Foundation,Hybrid
The BASF Foundation USA,OH,Detroit Hispanic Development Corporation,Detroit,MI,2015,7500,Foundation,Hybrid
The Comcast Foundation,PA,Detroit Hispanic Development Corporation,Detroit,MI,2015,10000,Foundation,Hybrid
The Comcast Foundation,PA,Detroit Hispanic Development Corporation,Detroit,MI,2014,13000,Foundation,Hybrid
The Grainger Foundation.,IL,Detroit Hispanic Development Corporation,Detroit,MI,2015,5000,Foundation,Hybrid
The John R. & M. Margrite Davis Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2007,5000,Foundation,Hybrid
The John R. & M. Margrite Davis Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2006,6000,Foundation,Hybrid
The John R. & M. Margrite Davis Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2005,6000,Foundation,Hybrid
The John R. & M. Margrite Davis Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2004,5000,Foundation,Hybrid
The JPMorgan Chase Foundation,NY,Detroit Hispanic Development Corporation,Detroit,MI,2008,75000,Foundation,Hybrid
The Kresge Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2011,75000,Foundation,Hybrid
The Kresge Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2009,250000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2015,150000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2014,92500,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2014,75000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2013,185000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2013,127000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2013,75000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2012,85000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2012,185000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2012,127000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2011,185000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2011,100000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2011,85000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2010,185000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2010,150000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2009,150000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2009,230000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2008,150000,Foundation,Hybrid
The Skillman Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2006,345000,Foundation,Hybrid
W. K. Kellogg Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2014,600000,Foundation,Hybrid
W. K. Kellogg Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2012,1000000,Foundation,Hybrid
W. K. Kellogg Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2012,600000,Foundation,Hybrid
W. K. Kellogg Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2011,238992,Foundation,Hybrid
W. K. Kellogg Foundation,MI,Detroit Hispanic Development Corporation,Detroit,MI,2009,110000,Foundation,Hybrid
Anthem Foundation,IN,Dia de la Mujer Latina,Marietta,GA,2006,50000,Foundation,CBO
Community Foundation for Greater Atlanta,GA,Dia de la Mujer Latina,Marietta,GA,2004,15100,Foundation,CBO
Greater Houston Community Foundation,TX,Dia de la Mujer Latina,Pearland,TX,2015,150,Foundation,CBO
Greater Houston Community Foundation,TX,Dia de la Mujer Latina,Pearland,TX,2013,1000,Foundation,CBO
Healthcare Georgia Foundation,GA,Dia de la Mujer Latina,Marietta,GA,2005,65000,Foundation,CBO
Z. Smith Reynolds Foundation,NC,Down East Council on Hispanic Latino Affairs,New Bern,NC,2008,35000,Foundation,Advocacy
Z. Smith Reynolds Foundation,NC,Down East Council on Hispanic Latino Affairs,New Bern,NC,2007,30000,Foundation,Advocacy
Z. Smith Reynolds Foundation,NC,Down East Council on Hispanic Latino Affairs,New Bern,NC,2006,30000,Foundation,Advocacy
Z. Smith Reynolds Foundation,NC,Down East Council on Hispanic Latino Affairs,New Bern,NC,2005,20000,Foundation,Advocacy
Z. Smith Reynolds Foundation,NC,Down East Council on Hispanic Latino Affairs,New Bern,NC,2007,30000,Foundation,Advocacy
Z. Smith Reynolds Foundation,NC,Down East Council on Hispanic Latino Affairs,New Bern,NC,2006,30000,Foundation,Advocacy
Anschutz Family Foundation,CO,Durango Latino Education Coalition,Durango,CO,2010,5000,Foundation,Advocacy
Anschutz Family Foundation,CO,Durango Latino Education Coalition,Durango,CO,2006,5000,Foundation,Advocacy
Anschutz Family Foundation,CO,Durango Latino Education Coalition,Durango,CO,2005,5000,Foundation,Advocacy
Ballantine Family Fund,CO,Durango Latino Education Coalition,Durango,CO,2010,3000,Foundation,Advocacy
Daniels Fund,CO,Durango Latino Education Coalition,Durango,CO,2008,20000,Foundation,Advocacy
Daniels Fund,CO,Durango Latino Education Coalition,Durango,CO,2004,30000,Foundation,Advocacy
Daniels Fund,CO,Durango Latino Education Coalition,Durango,CO,2003,10000,Foundation,Advocacy
El Pomar Foundation,CO,Durango Latino Education Coalition,Durango,CO,2009,2500,Foundation,Advocacy
Gill Foundation,CO,Durango Latino Education Coalition,Durango,CO,2005,2000,Foundation,Advocacy
Sheila Fortune Foundation,CO,Durango Latino Education Coalition,Durango,CO,2011,3500,Foundation,Advocacy
Sheila Fortune Foundation,CO,Durango Latino Education Coalition,Durango,CO,2010,2500,Foundation,Advocacy
Sheila Fortune Foundation,CO,Durango Latino Education Coalition,Durango,CO,2008,2500,Foundation,Advocacy
Wells Fargo Foundation,MN,Durango Latino Education Coalition,Durango,CO,2006,1000,Foundation,Advocacy
Wells Fargo Foundation,MN,Durango Latino Education Coalition,Durango,CO,2005,1000,Foundation,Advocacy
The Coca-Cola Foundation,GA,East Los Angeles Community Union Foundation,Los Angeles,CA,2007,50000,Foundation,CBO
Wells Fargo Foundation,MN,East Los Angeles Community Union Foundation,Los Angeles,CA,2004,15000,Foundation,CBO
The Annie E. Casey Foundation,MD,Education Based Latino Outreach,Baltimore,MD,2012,20000,Foundation,CBO
The Annie E. Casey Foundation,MD,Education Based Latino Outreach,Baltimore,MD,2009,10000,Foundation,CBO
The Annie E. Casey Foundation,MD,Education Based Latino Outreach,Baltimore,MD,2008,20000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Education Based Latino Outreach,Baltimore,MD,2008,10000,Foundation,CBO
